created_at,source,text,label
2020-12-26 05:33:52+00:00,Twitter for Android,by.u kok jadi lemot sii,unlabeled
2020-12-26 05:18:29+00:00,Twitter for iPhone,Aaaa pikaaa maaciw🥺💖 thx ya dah sering dengerin sambat ku di dm wkwkw. Luv u banya banyaaa!!💖💖💖 https://t.co/07UXBz22i8,unlabeled
2020-12-26 05:15:57+00:00,Twitter for Android,"Alhamdulillah, nuhun pisan yeuh dipasih kuota gratis :))) @by.u https://t.co/csncNRZsKK",unlabeled
2020-12-26 05:01:09+00:00,Twitter for iPhone,Baik amat😘 @byu_id https://t.co/cLOLq0QhHk,unlabeled
2020-12-26 04:41:50+00:00,Twitter for iPhone,Mutualku  ..  ada yg pakap Chip provider By U kah? Mau tanya2 nih,unlabeled
2020-12-26 04:41:33+00:00,Twitter for Android,"By.u ini bener-bener! 
Doh cinta bener aku 😅",unlabeled
2020-12-26 04:31:31+00:00,Twitter for iPhone,Haloo admin @byu_id mau nanyain nomer yang udah dipesen nih.. kok terakhir kali update nomernya gagal di pickup ter… https://t.co/bEJPYnw1KG,unlabeled
2020-12-26 04:28:42+00:00,Twitter for Android,Susah banget ngeaktifin by.u pusing 😭,unlabeled
2020-12-26 04:23:35+00:00,Twitter for iPhone,"Wow, akhirnya ada provider internet yang bebasin kamu bikin paket internet semuanya semaunya. Pesen SIM card-nya di… https://t.co/tktAHqWwxm",unlabeled
2020-12-26 03:44:55+00:00,Twitter for iPhone,"⁦@byu_id⁩ min, ini masa aktif kuotanya brp lama? Thanks! https://t.co/xxNwGvmW1E",unlabeled
2020-12-26 03:32:11+00:00,Twitter for Android,"Sumpah @byu_id monthversary nya ena banget, luv yu wkwk",unlabeled
2020-12-26 03:16:56+00:00,Twitter for Android,"day 1/30
nyobain byu 2mbps",unlabeled
2020-12-26 03:07:18+00:00,Twitter Web App,MIFI E5577 DENGAN KARTU SIM BY.U SETING APN I PORT DAN LAINYA https://t.co/Yi9UvkNjUL via @YouTube,unlabeled
2020-12-26 02:30:21+00:00,Twitter for Android,Enggak kerasa udah satu tahunan lagi bareng @byu_id 🥳 https://t.co/sbwr5DICMy,unlabeled
2020-12-26 01:51:19+00:00,Twitter for iPhone,sinyal by.u di Bali sangatlah sampah :(,unlabeled
2020-12-26 01:23:34+00:00,Twitter for Android,Udah 2 orang aku racunin pake by.u 🥺💫,unlabeled
2020-12-26 01:11:08+00:00,Twitter for Android,"Berproses itu seperti u cannot make a baby in one month by getting nine women pregnant. (Warren Buffet)

Ada banyak… https://t.co/CihaI0vQW6",unlabeled
2020-12-26 01:09:11+00:00,Twitter for Android,"Terkadang kita suka ga mikir kesini, justru ketika aktivitas kita padat malah kita merasa lebih berguna dan positif… https://t.co/NejIoNokv0",unlabeled
2020-12-26 00:26:52+00:00,Twitter for Android,"Knp sih ga bisa mau beli paket di by.u, trs bayar via shopee pay, gmn sih caranya?? Ada yg tau ga😭",unlabeled
2020-12-25 22:50:03+00:00,Twitter for Android,"Guys yg udh pake byU gmna rasanya ? Mok minta pendapat dong, aku pengen ganti kesitu soalnya",unlabeled
2020-12-25 22:22:05+00:00,Twitter for Android,Halo @byu_id ini saya ngga bisa login. Padahal masih pake jaringan internet by.U https://t.co/SFV1dkbpRd,unlabeled
2020-12-25 21:09:43+00:00,Twitter for Android,"main granger terlalu ez apabila tidak lag, jadi provider by.U ku tidak mengizinkan menjadi ez.",unlabeled
2020-12-25 20:53:01+00:00,Twitter for iPhone,"Wow, akhirnya ada provider internet yang bebasin kamu bikin paket internet semuanya semaunya. Pesen SIM card-nya di… https://t.co/nLhKpLC64e",unlabeled
2020-12-25 19:18:57+00:00,Twitter for Android,"Silahkan beralih ke by.u  :)
Rasanya Ahh... mantap :) https://t.co/nKkDLhSw6S",unlabeled
2020-12-25 19:09:27+00:00,Twitter for Android,"Masalah : pemblokiran IMEI dari kominfo masih bisa diakalin pake kartu by.u
Solusi kominfo : 
Ningkatin teknologi p… https://t.co/7edYdgUX6X",unlabeled
2020-12-25 18:42:26+00:00,Twitter for Android,Kartu byu gw kenapa bisa ilang si 😭,unlabeled
2020-12-25 18:39:03+00:00,Twitter for Android,saking skipnya mau buka twitter malah buka by.u,unlabeled
2020-12-25 18:22:39+00:00,Twitter for iPhone,Selamat natal dan tahun by.u,unlabeled
2020-12-25 18:18:51+00:00,Twitter for Android,agak lega si sama yg nomor skrg soalnya by.u emg pas pertama kali beli bisa pilih nomor langsung trus juga setelah 5 menit beda-beda gitu,unlabeled
2020-12-25 17:50:57+00:00,Twitter for Android,"gatau dah udah kesel bgt sama by.U, jadi gak reccommend bgt buat main game.",unlabeled
2020-12-25 17:20:03+00:00,Twitter for Android,"halo admin @byu_id,
ada apakah gerangan? kok sinyal 4G, bar sinyal penuh, tapi inetnya matek?",unlabeled
2020-12-25 17:10:43+00:00,Twitter for iPhone,By.u emang beneran bagus apa ya? Kalo iya mau ganti no wa sekalian dah,unlabeled
2020-12-25 17:09:48+00:00,Twitter for Android,"Halo mim @byu_id , kalo nomer kartu hilang apa bisa ganti min ?",unlabeled
2020-12-25 16:56:09+00:00,Twitter for Android,heh kok gemes?? @byu_id 😭  baik bgt anniv dpt kuota gratis hihi luv https://t.co/7bPODfxeOr,unlabeled
2020-12-25 16:52:00+00:00,Twitter for Android,"kapan gue main ml jaringan nya lancar, ajg bgt byu",unlabeled
2020-12-25 16:42:04+00:00,Twitter for Android,Axis indosat by.u gada yang cocok buat ngegame,unlabeled
2020-12-25 16:31:12+00:00,Twitter Web App,gak sabar dengerin ini di beyond live. tapi sebenernya lebih pengen buat denger ini beneran secara live di konser H… https://t.co/CKplK1wr39,unlabeled
2020-12-25 16:18:20+00:00,Twitter for Android,galama lagi tahun by.u,unlabeled
2020-12-25 16:13:39+00:00,Twitter for Android,by.u lemot banget hari ini🙄,unlabeled
2020-12-25 16:11:25+00:00,Twitter for Android,"apalah daya punya paketan 25gb tp gabisa play game, cuma bisa onlinenya. parah si by u wkwkwkkw",unlabeled
2020-12-25 16:09:31+00:00,Twitter for Android,"ga Tsel, ga by.U akhir-akhir ini suka jumping gini sih 🤦‍♂️",unlabeled
2020-12-25 16:03:22+00:00,Twitter for iPhone,Kalo kayak gini caranya bakal pake by.u beberapa bulan kedepan,unlabeled
2020-12-25 15:50:15+00:00,Twitter for Android,"Kuotanya iya nambah banyak, jaringannya jadi lelet, mending balik ke indosat inimah yaa @byu_id https://t.co/tIrj5Si4ym",unlabeled
2020-12-25 15:44:26+00:00,Twitter for Android,"sumpahh anjggg kartu by.u bikin emosi, gua ga ngerti gua ga paham anjggg",unlabeled
2020-12-25 15:39:17+00:00,Twitter for Android,"Sekarang sinyal byu lemot bgt
Gimana mau nonton nyel kalo sinyalnya begini",unlabeled
2020-12-25 15:26:03+00:00,Twitter for Android,"knock knock, mutualku ada yang by.u ndaa? mau nanya dong xixixi",unlabeled
2020-12-25 15:16:33+00:00,Twitter for Android,Malem ini byu jelek bgt,unlabeled
2020-12-25 15:06:57+00:00,Twitter for Android,Halo @byu_id ini kenapa di cileungsi dari siang sinyal cuma 1 😒,unlabeled
2020-12-25 15:04:56+00:00,Twitter for Android,"ada yg pake by.U?? mau nanya, ini keterangan masa berlakunya buat kuota doang apa sama masa berlaku kartu juga?? https://t.co/Rt0m2qAqS6",unlabeled
2020-12-25 15:00:54+00:00,Twitter for Android,Beb @byu_id cek DM yah,unlabeled
2020-12-25 14:54:44+00:00,Twitter for Android,"I hope ditahun yg akan dtng yaitu Thun 2021 kita semua happy. And then, may we all be given health by god. Love u all",unlabeled
2020-12-25 14:53:47+00:00,Twitter for Android,Cek dm dong manis @byu_id,unlabeled
2020-12-25 14:35:18+00:00,Twitter for Android,"Engga by.u engga simpati, busuuuuuk bgt koneksinya 😓😓",unlabeled
2020-12-25 14:32:13+00:00,Twitter for Android,"Untng sopipay ak masih ada saldo mayan bgt nambhin beli kuota, pas bgt byu dah bisa bayar pke shopepay😭😭👍",unlabeled
2020-12-25 14:26:52+00:00,Twitter for Android,"Udah 2x tweet gak dibales @byu_id kalo yg ini gak ada respon terpaksa ganti provider lah, kirain murah tapi gak mur… https://t.co/9jrna9w4vU",unlabeled
2020-12-25 14:23:41+00:00,Twitter for Android,Dah gangerti lagi w selalu impressed by u guys intinya THANK YOU SO MUCH💜💜💜 @BTS_twt,unlabeled
2020-12-25 14:23:22+00:00,Twitter for Android,"Pagi pengguna by.u yang akhir² ini sinyalnya melemah, bisa diganti dulu ke H+/WCDMA only. Walaupun mentok di 1MBps tapi lebih stabil…",unlabeled
2020-12-25 14:15:15+00:00,Twitter for Android,BY.U LG KENAPASIHHHHHH,unlabeled
2020-12-25 14:14:01+00:00,Twitter for Android,"Provider opo sek koe iso njamin nggo game ping e aman tur stabil di wonosari?? 
by.U not that good, even indihome sampah.",unlabeled
2020-12-25 14:13:35+00:00,Twitter for Android,"Klo lg liburan gni tu pasti boross kuotaaa, mndng beli yg byu apa indosat yaaaa shdjddsj",unlabeled
2020-12-25 14:06:14+00:00,Twitter for Android,by u demi rosul lu provider niat kerja ga tai kok lemot bat,unlabeled
2020-12-25 14:02:33+00:00,Twitter for Android,gue pake 2 nya di tapi... murahan by.u😏 https://t.co/nt4fuYReES,unlabeled
2020-12-25 14:02:06+00:00,Twitter for Android,Mau urus m-bankong mager beli pulsa by.u nya. Entah kenapa gue pake by.u udah comfort bgt dibanding Indosat XL kek anjim,unlabeled
2020-12-25 14:00:12+00:00,Twitter for Android,sakit hati bgt td abis beli kuota yg kartu by.u pas di cek ternyata karti yg tsel lg ada promo💔💔💔,unlabeled
2020-12-25 13:57:04+00:00,Twitter for Android,klo pake by.u hrus pake sim card atau apa itu ya?,unlabeled
2020-12-25 13:54:41+00:00,Twitter for Android,Beli by. U 1 bulan 50gb tapi didalem rumah sinyalnya susah bgt anjim emang,unlabeled
2020-12-25 13:50:33+00:00,Twitter for Android,Sinyal by.u lebih mantap daripada ind****e. sekian.,unlabeled
2020-12-25 13:48:24+00:00,Twitter Web App,Sinyal by.u napa jelek banget pas svt perform😭😤,unlabeled
2020-12-25 13:44:51+00:00,Twitter for Android,pas bgt lagi irit kuota eh dpt kuota gratis dr by.u,unlabeled
2020-12-25 13:34:09+00:00,Twitter for Android,"Yuhuuu senangnya kalau ada kode promo kek gini, mayan nimbun pulsa di by.U 🤣 btw pulsanya masih di proses karna ban… https://t.co/JHBp2teBYN",unlabeled
2020-12-25 13:34:07+00:00,Twitter for iPhone,by u jele bgt,unlabeled
2020-12-25 13:32:32+00:00,Twitter for Android,"makin kesini @byu_id makin gak worth it untuk game, padahal ini 4G dan sinyal full, beda banget waktu awal awal lau… https://t.co/imyEUrDkPX",unlabeled
